date,item,is_weekend,is_exam,is_festival,temperature,rainfall,units_sold
2024-04-09,Dosa,False,False,False,25.9,2.0,58
2024-04-09,Biryani,False,False,False,25.9,2.0,50
2024-04-10,Samosa,False,False,False,22.2,6.1,-129
2024-04-10,Chai,False,False,False,22.2,6.1,194
2024-04-10,Sandwich,False,False,False,22.2,6.1,88
2024-04-10,Dosa,False,False,False,22.2,6.1,68
2024-04-10,Biryani,False,False,False,22.2,6.1,56
2024-04-11,Samosa,False,False,False,23.3,0.1,129
2024-04-11,Chai,False,False,False,23.3,0.1,223
2024-04-11,Sandwich,False,False,False,23.3,0.1,91
2024-04-11,Dosa,False,False,False,23.3,0.1,74
2024-04-11,Biryani,False,False,False,23.3,0.1,42
2024-04-12,Samosa,False,True,False,26.5,7.5,155
2024-04-12,Chai,False,True,False,26.5,7.5,223
2024-04-12,Sandwich,False,True,False,26.5,7.5,94
2024-04-12,Dosa,False,True,False,26.5,7.5,83
2024-04-12,Biryani,False,True,False,26.5,7.5,80
2024-04-13,Samosa,True,True,False,31.5,2.2,106
2024-04-13,Chai,True,True,False,31.5,2.2,199
2024-04-13,Sandwich,True,True,False,31.5,2.2,61
2024-04-13,Dosa,True,True,False,31.5,2.2,63
2024-04-13,Biryani,True,True,False,31.5,2.2,42
2024-04-14,Samosa,True,True,False,29.4,3.6,138
2024-04-14,Chai,True,True,False,29.4,3.6,203
2024-04-14,Sandwich,True,True,False,29.4,3.6,82
2024-04-14,Dosa,True,True,False,29.4,3.6,43
2024-04-14,Biryani,True,True,False,29.4,3.6,51
2024-04-15,Samosa,False,False,False,24.5,12.2,123
2024-04-15,Chai,False,False,False,24.5,12.2,199
2024-04-15,Sandwich,False,False,False,24.5,12.2,74
2024-04-15,Dosa,False,False,False,24.5,12.2,38
2024-04-15,Biryani,False,False,False,24.5,12.2,35
2024-04-16,Samosa,False,False,False,27.0,7.4,124
2024-04-16,Chai,False,False,False,27.0,7.4,201
2024-04-16,Sandwich,False,False,False,27.0,7.4,76
2024-04-16,Dosa,False,False,False,27.0,7.4,51
2024-04-16,Biryani,False,False,False,27.0,7.4,47
2024-04-17,Samosa,False,False,False,35.9,0.0,133
2024-04-17,Chai,False,False,False,35.9,0.0,227
2024-04-17,Sandwich,False,False,False,35.9,0.0,95
2024-04-17,Dosa,False,False,False,35.9,0.0,75
2024-04-17,Biryani,False,False,False,35.9,0.0,-39
2024-04-18,Samosa,False,False,False,22.4,3.0,140
2024-04-18,Chai,False,False,False,22.4,3.0,201
2024-04-18,Sandwich,False,False,False,22.4,3.0,63
2024-04-18,Dosa,False,False,False,22.4,3.0,42
2024-04-18,Biryani,False,False,False,22.4,3.0,61
2024-04-19,Samosa,False,True,False,40.1,0.0,144
2024-04-19,Chai,False,True,False,40.1,0.0,275
2024-04-19,Sandwich,False,True,False,40.1,0.0,112
2024-04-19,Dosa,False,True,False,40.1,0.0,108
2024-04-19,Biryani,False,True,False,40.1,0.0,81
2024-04-20,Samosa,True,False,False,28.7,12.0,97
2024-04-20,Chai,True,False,False,28.7,12.0,196
2024-04-20,Sandwich,True,False,False,28.7,12.0,25
2024-04-20,Dosa,True,False,False,28.7,12.0,24
2024-04-20,Biryani,True,False,False,28.7,12.0,38
2024-04-21,Samosa,True,True,False,26.5,3.6,144
2024-04-21,Chai,True,True,False,26.5,3.6,199
2024-04-21,Sandwich,True,True,False,26.5,3.6,84
2024-04-21,Dosa,True,True,False,26.5,3.6,67
2024-04-21,Biryani,True,True,False,26.5,3.6,66
2024-04-22,Samosa,False,False,False,28.8,2.9,116
2024-04-22,Chai,False,False,False,28.8,2.9,207
2024-04-22,Sandwich,False,False,False,28.8,2.9,93
2024-04-22,Dosa,False,False,False,28.8,2.9,50
2024-04-22,Biryani,False,False,False,28.8,2.9,58
2024-04-23,Samosa,False,True,False,24.2,6.4,166
2024-04-23,Chai,False,True,False,24.2,6.4,247
2024-04-23,Sandwich,False,True,False,24.2,6.4,95
2024-04-23,Dosa,False,True,False,24.2,6.4,69
2024-04-23,Biryani,False,True,False,24.2,6.4,69
2024-04-24,Samosa,False,False,False,24.1,0.0,122
2024-04-24,Chai,False,False,False,24.1,0.0,206
2024-04-24,Sandwich,False,False,False,24.1,0.0,97
2024-04-24,Dosa,False,False,False,24.1,0.0,64
2024-04-24,Biryani,False,False,False,24.1,0.0,57
2024-04-25,Samosa,False,False,False,31.7,0.0,120
2024-04-25,Chai,False,False,False,31.7,0.0,220
2024-04-25,Sandwich,False,False,False,31.7,0.0,97
2024-04-25,Dosa,False,False,False,31.7,0.0,78
2024-04-25,Biryani,False,False,False,31.7,0.0,31
2024-04-26,Samosa,False,False,False,33.6,3.6,137
2024-04-26,Chai,False,False,False,33.6,3.6,210
2024-04-26,Sandwich,False,False,False,33.6,3.6,67
2024-04-26,Dosa,False,False,False,33.6,3.6,47
2024-04-26,Biryani,False,False,False,33.6,3.6,50
2024-04-27,Samosa,True,False,False,17.9,9.0,97
2024-04-27,Chai,True,False,False,17.9,9.0,178
2024-04-27,Sandwich,True,False,False,17.9,9.0,47
2024-04-27,Dosa,True,False,False,17.9,9.0,32
2024-04-27,Biryani,True,False,False,17.9,9.0,17
2024-04-28,Samosa,True,False,False,33.0,0.0,99
2024-04-28,Chai,True,False,False,33.0,0.0,204
2024-04-28,Sandwich,True,False,False,33.0,0.0,57
2024-04-28,Dosa,True,False,False,33.0,0.0,42
2024-04-28,Biryani,True,False,False,33.0,0.0,42
2024-04-29,Samosa,False,False,False,21.5,10.1,126
2024-04-29,Chai,False,False,False,21.5,10.1,201
2024-04-29,Sandwich,False,False,False,21.5,10.1,60
2024-04-29,Dosa,False,False,False,21.5,10.1,36
2024-04-29,Biryani,False,False,False,21.5,10.1,59
2024-04-30,Samosa,False,True,True,26.8,0.0,190
2024-04-30,Chai,False,True,True,26.8,0.0,274
2024-04-30,Sandwich,False,True,True,26.8,0.0,138
2024-04-30,Dosa,False,True,True,26.8,0.0,136
2024-04-30,Biryani,False,True,True,,0.0,119
2024-05-01,Samosa,False,False,False,27.7,0.0,133
2024-05-01,Chai,False,False,False,27.7,0.0,205
2024-05-01,Sandwich,False,False,False,27.7,0.0,96
2024-05-01,Dosa,False,False,False,27.7,0.0,51
2024-05-01,Biryani,False,False,False,27.7,0.0,33
2024-05-02,Samosa,False,True,False,,6.4,150
2024-05-02,Chai,False,True,False,25.1,6.4,237
2024-05-02,Sandwich,False,True,False,25.1,6.4,106
2024-05-02,Dosa,False,True,False,25.1,6.4,93
2024-05-02,Biryani,False,True,False,25.1,6.4,75
2024-05-03,Samosa,False,False,False,29.0,0.0,132
2024-05-03,Chai,False,False,False,29.0,0.0,213
2024-05-03,Sandwich,False,False,False,29.0,0.0,107
2024-05-03,Dosa,False,False,False,29.0,0.0,60
2024-05-03,Biryani,False,False,False,29.0,0.0,43
2024-05-04,Samosa,True,False,False,29.2,2.1,86
2024-05-04,Chai,True,False,False,29.2,2.1,171
2024-05-04,Sandwich,True,False,False,29.2,2.1,68
2024-05-04,Dosa,True,False,False,29.2,2.1,43
2024-05-04,Biryani,True,False,False,29.2,2.1,26
2024-05-05,Samosa,True,False,False,23.5,0.3,105
2024-05-05,Chai,True,False,False,23.5,0.3,172
2024-05-05,Sandwich,True,False,False,23.5,0.3,65
2024-05-05,Dosa,True,False,False,23.5,0.3,47
2024-05-05,Biryani,True,False,False,23.5,0.3,23
2024-05-06,Samosa,False,False,False,21.5,0.0,131
2024-05-06,Chai,False,False,False,21.5,0.0,198
2024-05-06,Sandwich,False,False,False,21.5,0.0,84
2024-05-06,Dosa,False,False,False,21.5,0.0,77
2024-05-06,Biryani,False,False,False,21.5,0.0,48
2024-05-07,Samosa,False,False,False,12.8,3.4,122
2024-05-07,Chai,False,False,False,12.8,3.4,184
2024-05-07,Sandwich,False,False,False,12.8,3.4,79
2024-05-07,Dosa,False,False,False,12.8,3.4,60
2024-05-07,Biryani,False,False,False,12.8,3.4,53
2024-05-08,Samosa,False,False,False,30.1,0.8,148
2024-05-08,Chai,False,False,False,30.1,0.8,209
2024-05-08,Sandwich,False,False,False,30.1,0.8,104
2024-05-08,Dosa,False,False,False,30.1,0.8,54
2024-05-08,Biryani,False,False,False,30.1,0.8,50
2024-05-09,Samosa,False,False,False,39.0,10.2,152
2024-05-09,Chai,False,False,False,39.0,10.2,223
2024-05-09,Sandwich,False,False,False,39.0,10.2,70
2024-05-09,Dosa,False,False,False,39.0,10.2,47
2024-05-09,Biryani,False,False,False,39.0,10.2,52
2024-05-10,Samosa,False,False,False,23.1,0.0,121
2024-05-10,Chai,False,False,False,23.1,0.0,230
2024-05-10,Sandwich,False,False,False,23.1,0.0,90
2024-05-10,Dosa,False,False,False,23.1,0.0,61
2024-05-10,Biryani,False,False,False,23.1,0.0,49
2024-05-11,Samosa,True,False,True,19.5,0.6,154
2024-05-11,Chai,True,False,True,19.5,0.6,222
2024-05-11,Sandwich,True,False,True,19.5,0.6,102
2024-05-11,Dosa,True,False,True,19.5,0.6,87
2024-05-11,Biryani,True,False,True,19.5,0.6,81
2024-05-12,Samosa,True,False,False,42.7,0.0,117
2024-05-12,Chai,True,False,False,42.7,0.0,203
2024-05-12,Sandwich,True,False,False,42.7,0.0,84
2024-05-12,Dosa,True,False,False,42.7,0.0,41
2024-05-12,Biryani,True,False,False,42.7,0.0,39
2024-05-13,Samosa,False,False,True,35.4,7.3,159
2024-05-13,Chai,False,False,True,35.4,7.3,262
2024-05-13,Sandwich,False,False,True,35.4,7.3,106
2024-05-13,Dosa,False,False,True,35.4,7.3,105
2024-05-13,Biryani,False,False,True,35.4,7.3,98
2024-05-14,Samosa,False,False,False,22.6,4.2,126
2024-05-14,Chai,False,False,False,,4.2,202
2024-05-14,Sandwich,False,False,False,22.6,4.2,74
2024-05-14,Dosa,False,False,False,22.6,4.2,68
2024-05-14,Biryani,False,False,False,22.6,4.2,55
2024-05-15,Samosa,False,False,False,31.4,0.0,126
2024-05-15,Chai,False,False,False,31.4,0.0,223
2024-05-15,Sandwich,False,False,False,31.4,0.0,71
2024-05-15,Dosa,False,False,False,31.4,0.0,74
2024-05-15,Biryani,False,False,False,31.4,0.0,44
2024-05-16,Samosa,False,True,True,29.8,0.0,204
2024-05-16,Chai,False,True,True,29.8,0.0,281
2024-05-16,Sandwich,False,True,True,29.8,0.0,154
2024-05-16,Dosa,False,True,True,29.8,0.0,135
2024-05-16,Biryani,False,True,True,29.8,0.0,122
2024-05-17,Samosa,False,False,False,30.1,0.0,130
2024-05-17,Chai,False,False,False,30.1,0.0,229
2024-05-17,Sandwich,False,False,False,30.1,0.0,99
2024-05-17,Dosa,False,False,False,30.1,0.0,68
2024-05-17,Biryani,False,False,False,30.1,0.0,43
2024-05-18,Samosa,True,False,False,27.6,0.0,118
2024-05-18,Chai,True,False,False,27.6,0.0,209
2024-05-18,Sandwich,True,False,False,27.6,0.0,68
2024-05-18,Dosa,True,False,False,27.6,0.0,32
2024-05-18,Biryani,True,False,False,27.6,0.0,49
2024-05-19,Samosa,True,True,False,32.0,1.1,128
2024-05-19,Chai,True,True,False,32.0,1.1,214
2024-05-19,Sandwich,True,True,False,32.0,1.1,103
2024-05-19,Dosa,True,True,False,32.0,1.1,58
2024-05-19,Biryani,True,True,False,32.0,1.1,36
2024-05-20,Samosa,False,False,False,28.0,0.0,131
2024-05-20,Chai,False,False,False,28.0,0.0,189
2024-05-20,Sandwich,False,False,False,28.0,0.0,68
2024-05-20,Dosa,False,False,False,28.0,0.0,69
2024-05-20,Biryani,False,False,False,28.0,0.0,45
2024-05-21,Samosa,False,False,False,25.5,5.3,121
2024-05-21,Chai,False,False,False,25.5,5.3,225
2024-05-21,Sandwich,False,False,False,25.5,5.3,95
2024-05-21,Dosa,False,False,False,25.5,5.3,82
2024-05-21,Biryani,False,False,False,25.5,5.3,38
2024-05-22,Samosa,False,True,True,36.7,1.2,197
2024-05-22,Chai,False,True,True,36.7,1.2,292
2024-05-22,Sandwich,False,True,True,36.7,1.2,156
2024-05-22,Dosa,False,True,True,36.7,1.2,126
2024-05-22,Biryani,False,True,True,36.7,1.2,100
2024-05-23,Samosa,False,False,False,37.1,9.5,124
2024-05-23,Chai,False,False,False,37.1,9.5,216
2024-05-23,Sandwich,False,False,False,37.1,9.5,70
2024-05-23,Dosa,False,False,False,37.1,9.5,50
2024-05-23,Biryani,False,False,False,37.1,9.5,52
2024-05-24,Samosa,False,False,False,21.8,0.0,138
2024-05-24,Chai,False,False,False,21.8,0.0,206
2024-05-24,Sandwich,False,False,False,21.8,0.0,116
2024-05-24,Dosa,False,False,False,21.8,0.0,59
2024-05-24,Biryani,False,False,False,,0.0,52
2024-05-25,Samosa,True,False,False,26.2,2.6,117
2024-05-25,Chai,True,False,False,26.2,2.6,178
2024-05-25,Sandwich,True,False,False,26.2,2.6,64
2024-05-25,Dosa,True,False,False,26.2,2.6,46
2024-05-25,Biryani,True,False,False,26.2,2.6,9
2024-05-26,Samosa,True,False,False,25.6,3.9,85
2024-05-26,Chai,True,False,False,25.6,3.9,172
2024-05-26,Sandwich,True,False,False,25.6,3.9,44
2024-05-26,Dosa,True,False,False,25.6,3.9,38
2024-05-26,Biryani,True,False,False,25.6,3.9,50
2024-05-27,Samosa,False,False,False,31.5,1.6,135
2024-05-27,Chai,False,False,False,31.5,1.6,219
2024-05-27,Sandwich,False,False,False,31.5,1.6,78
2024-05-27,Dosa,False,False,False,31.5,1.6,52
2024-05-27,Biryani,False,False,False,31.5,1.6,55
2024-05-28,Samosa,False,False,False,27.5,1.2,132
2024-05-28,Chai,False,False,False,,1.2,217
2024-05-28,Sandwich,False,False,False,27.5,1.2,81
2024-05-28,Dosa,False,False,False,27.5,1.2,79
2024-05-28,Biryani,False,False,False,27.5,1.2,35
2024-05-29,Samosa,False,False,False,19.4,0.0,125
2024-05-29,Chai,False,False,False,19.4,0.0,204
2024-05-29,Sandwich,False,False,False,19.4,0.0,81
2024-05-29,Dosa,False,False,False,19.4,0.0,82
2024-05-29,Biryani,False,False,False,19.4,0.0,55
2024-05-30,Samosa,False,False,False,26.7,0.2,140
2024-05-30,Chai,False,False,False,26.7,0.2,227
2024-05-30,Sandwich,False,False,False,26.7,0.2,88
2024-05-30,Dosa,False,False,False,26.7,0.2,59
2024-05-30,Biryani,False,False,False,26.7,0.2,73
2024-05-31,Samosa,False,False,False,32.4,6.4,122
2024-05-31,Chai,False,False,False,32.4,6.4,223
2024-05-31,Sandwich,False,False,False,32.4,6.4,84
2024-05-31,Dosa,False,False,False,32.4,6.4,56
2024-05-31,Biryani,False,False,False,32.4,6.4,56
2024-06-01,Samosa,True,False,False,17.4,0.0,115
2024-06-01,Chai,True,False,False,17.4,0.0,165
2024-06-01,Sandwich,True,False,False,17.4,0.0,90
2024-06-01,Dosa,True,False,False,17.4,0.0,-36
2024-06-01,Biryani,True,False,False,17.4,0.0,27
2024-06-02,Samosa,True,False,False,20.6,5.3,126
2024-06-02,Chai,True,False,False,20.6,5.3,184
2024-06-02,Sandwich,True,False,False,20.6,5.3,48
2024-06-02,Dosa,True,False,False,20.6,5.3,15
2024-06-02,Biryani,True,False,False,20.6,5.3,40
2024-06-03,Samosa,False,False,False,19.7,5.7,144
2024-06-03,Chai,False,False,False,19.7,5.7,219
2024-06-03,Sandwich,False,False,False,19.7,5.7,84
2024-06-03,Dosa,False,False,False,,5.7,48
2024-06-03,Biryani,False,False,False,19.7,5.7,48
2024-06-04,Samosa,False,True,False,,2.0,147
2024-06-04,Chai,False,True,False,31.0,2.0,235
2024-06-04,Sandwich,False,True,False,31.0,2.0,113
2024-06-04,Dosa,False,True,False,31.0,2.0,91
2024-06-04,Biryani,False,True,False,31.0,2.0,59
2024-06-05,Samosa,False,False,False,24.3,6.9,132
2024-06-05,Chai,False,False,False,24.3,6.9,195
2024-06-05,Sandwich,False,False,False,24.3,6.9,73
2024-06-05,Dosa,False,False,False,24.3,6.9,71
2024-06-05,Biryani,False,False,False,24.3,6.9,52
2024-06-06,Samosa,False,False,False,23.4,3.5,144
2024-06-06,Chai,False,False,False,23.4,3.5,206
2024-06-06,Sandwich,False,False,False,23.4,3.5,104
2024-06-06,Dosa,False,False,False,23.4,3.5,-56
2024-06-06,Biryani,False,False,False,23.4,3.5,58
2024-06-07,Samosa,False,False,False,23.5,3.6,127
2024-06-07,Chai,False,False,False,23.5,3.6,219
2024-06-07,Sandwich,False,False,False,23.5,3.6,73
2024-06-07,Dosa,False,False,False,23.5,3.6,77
2024-06-07,Biryani,False,False,False,23.5,3.6,57
2024-06-08,Samosa,True,False,False,31.3,0.0,106
2024-06-08,Chai,True,False,False,31.3,0.0,187
2024-06-08,Sandwich,True,False,False,31.3,0.0,59
2024-06-08,Dosa,True,False,False,31.3,0.0,46
2024-06-08,Biryani,True,False,False,31.3,0.0,18
2024-06-09,Samosa,True,False,False,24.0,3.7,95
2024-06-09,Chai,True,False,False,24.0,3.7,170
2024-06-09,Sandwich,True,False,False,24.0,3.7,81
2024-06-09,Dosa,True,False,False,24.0,3.7,19
2024-06-09,Biryani,True,False,False,24.0,3.7,19
2024-06-10,Samosa,False,False,True,23.8,1.1,151
2024-06-10,Chai,False,False,True,23.8,1.1,250
2024-06-10,Sandwich,False,False,True,23.8,1.1,128
2024-06-10,Dosa,False,False,True,23.8,1.1,115
2024-06-10,Biryani,False,False,True,23.8,1.1,96
2024-06-11,Samosa,False,False,False,34.8,7.1,127
2024-06-11,Chai,False,False,False,34.8,7.1,215
2024-06-11,Sandwich,False,False,False,34.8,7.1,75
2024-06-11,Dosa,False,False,False,34.8,7.1,52
2024-06-11,Biryani,False,False,False,34.8,7.1,47
2024-06-12,Samosa,False,False,False,33.7,1.6,144
2024-06-12,Chai,False,False,False,33.7,1.6,226
2024-06-12,Sandwich,False,False,False,33.7,1.6,78
2024-06-12,Dosa,False,False,False,33.7,1.6,66
2024-06-12,Biryani,False,False,False,33.7,1.6,42
2024-06-13,Samosa,False,False,False,19.0,0.2,126
2024-06-13,Chai,False,False,False,19.0,0.2,198
2024-06-13,Sandwich,False,False,False,19.0,0.2,95
2024-06-13,Dosa,False,False,False,19.0,0.2,77
2024-06-13,Biryani,False,False,False,19.0,0.2,42
2024-06-14,Samosa,False,True,False,24.2,3.0,160
2024-06-14,Chai,False,True,False,24.2,3.0,-231
2024-06-14,Sandwich,False,True,False,24.2,3.0,101
2024-06-14,Dosa,False,True,False,24.2,3.0,85
2024-06-14,Biryani,False,True,False,24.2,3.0,81
2024-06-15,Samosa,True,False,False,24.3,0.0,127
2024-06-15,Chai,True,False,False,24.3,0.0,179
2024-06-15,Sandwich,True,False,False,24.3,0.0,81
2024-06-15,Dosa,True,False,False,24.3,0.0,53
2024-06-15,Biryani,True,False,False,24.3,0.0,20
2024-06-16,Samosa,True,False,False,16.8,2.4,100
2024-06-16,Chai,True,False,False,16.8,2.4,171
2024-06-16,Sandwich,True,False,False,16.8,2.4,49
2024-06-16,Dosa,True,False,False,16.8,2.4,39
2024-06-16,Biryani,True,False,False,16.8,2.4,17
2024-06-17,Samosa,False,False,False,31.7,0.8,119
2024-06-17,Chai,False,False,False,31.7,0.8,220
2024-06-17,Sandwich,False,False,False,31.7,0.8,106
2024-06-17,Dosa,False,False,False,31.7,0.8,80
2024-06-17,Biryani,False,False,False,31.7,0.8,41
2024-06-18,Samosa,False,False,False,25.2,0.0,136
2024-06-18,Chai,False,False,False,25.2,0.0,214
2024-06-18,Sandwich,False,False,False,25.2,0.0,108
2024-06-18,Dosa,False,False,False,25.2,0.0,73
2024-06-18,Biryani,False,False,False,25.2,0.0,32
2024-06-19,Samosa,False,False,False,23.5,0.7,136
2024-06-19,Chai,False,False,False,23.5,0.7,202
2024-06-19,Sandwich,False,False,False,23.5,0.7,88
2024-06-19,Dosa,False,False,False,23.5,0.7,67
2024-06-19,Biryani,False,False,False,23.5,0.7,56
2024-06-20,Samosa,False,False,False,31.7,0.0,133
2024-06-20,Chai,False,False,False,31.7,0.0,209
2024-06-20,Sandwich,False,False,False,31.7,0.0,103
2024-06-20,Dosa,False,False,False,31.7,0.0,60
2024-06-20,Biryani,False,False,False,31.7,0.0,42
2024-06-21,Samosa,False,False,False,26.1,6.6,121
2024-06-21,Chai,False,False,False,26.1,6.6,226
2024-06-21,Sandwich,False,False,False,26.1,6.6,86
2024-06-21,Dosa,False,False,False,26.1,6.6,-67
2024-06-21,Biryani,False,False,False,26.1,6.6,31
2024-06-22,Samosa,True,False,False,19.6,3.7,99
2024-06-22,Chai,True,False,False,19.6,3.7,-162
2024-06-22,Sandwich,True,False,False,19.6,3.7,39
2024-06-22,Dosa,True,False,False,19.6,3.7,44
2024-06-22,Biryani,True,False,False,19.6,3.7,7
2024-06-23,Samosa,True,True,False,35.0,5.3,132
2024-06-23,Chai,True,True,False,35.0,5.3,225
2024-06-23,Sandwich,True,True,False,35.0,5.3,91
2024-06-23,Dosa,True,True,False,35.0,5.3,58
2024-06-23,Biryani,True,True,False,,5.3,59
2024-06-24,Samosa,False,False,False,31.8,0.0,134
2024-06-24,Chai,False,False,False,31.8,0.0,219
2024-06-24,Sandwich,False,False,False,31.8,0.0,88
2024-06-24,Dosa,False,False,False,31.8,0.0,81
2024-06-24,Biryani,False,False,False,31.8,0.0,60
2024-06-25,Samosa,False,False,False,29.1,0.0,127
2024-06-25,Chai,False,False,False,29.1,0.0,199
2024-06-25,Sandwich,False,False,False,29.1,0.0,85
2024-06-25,Dosa,False,False,False,29.1,0.0,66
2024-06-25,Biryani,False,False,False,29.1,0.0,40
2024-06-26,Samosa,False,False,False,30.4,0.3,143
2024-06-26,Chai,False,False,False,30.4,0.3,230
2024-06-26,Sandwich,False,False,False,30.4,0.3,-87
2024-06-26,Dosa,False,False,False,30.4,0.3,66
2024-06-26,Biryani,False,False,False,30.4,0.3,53
2024-06-27,Samosa,False,True,False,33.5,8.0,154
2024-06-27,Chai,False,True,False,33.5,8.0,240
2024-06-27,Sandwich,False,True,False,33.5,8.0,105
2024-06-27,Dosa,False,True,False,33.5,8.0,83
2024-06-27,Biryani,False,True,False,33.5,8.0,79
2024-06-28,Samosa,False,False,False,32.2,4.8,123
2024-06-28,Chai,False,False,False,32.2,4.8,210
2024-06-28,Sandwich,False,False,False,32.2,4.8,85
2024-06-28,Dosa,False,False,False,32.2,4.8,60
2024-06-28,Biryani,False,False,False,32.2,4.8,49
2024-06-29,Samosa,True,False,False,28.5,7.0,104
2024-06-29,Chai,True,False,False,28.5,7.0,196
2024-06-29,Sandwich,True,False,False,28.5,7.0,47
2024-06-29,Dosa,True,False,False,28.5,7.0,33
2024-06-29,Biryani,True,False,False,28.5,7.0,33
2024-06-30,Samosa,True,True,False,35.1,4.7,135
2024-06-30,Chai,True,True,False,35.1,4.7,-221
2024-06-30,Sandwich,True,True,False,35.1,4.7,82
2024-06-30,Dosa,True,True,False,35.1,4.7,56
2024-06-30,Biryani,True,True,False,35.1,4.7,40
2024-07-01,Samosa,False,False,False,29.8,2.0,140
2024-07-01,Chai,False,False,False,29.8,2.0,234
2024-07-01,Sandwich,False,False,False,29.8,2.0,84
2024-07-01,Dosa,False,False,False,29.8,2.0,50
2024-07-01,Biryani,False,False,False,29.8,2.0,75
2024-07-02,Samosa,False,False,False,20.6,4.3,124
2024-07-02,Chai,False,False,False,20.6,4.3,216
2024-07-02,Sandwich,False,False,False,20.6,4.3,81
2024-07-02,Dosa,False,False,False,20.6,4.3,78
2024-07-02,Biryani,False,False,False,20.6,4.3,45
2024-07-03,Samosa,False,False,False,,4.8,-144
2024-07-03,Chai,False,False,False,17.5,4.8,207
2024-07-03,Sandwich,False,False,False,17.5,4.8,59
2024-07-03,Dosa,False,False,False,17.5,4.8,71
2024-07-03,Biryani,False,False,False,17.5,4.8,58
2024-07-04,Samosa,False,False,False,24.2,0.0,120
2024-07-04,Chai,False,False,False,24.2,0.0,210
2024-07-04,Sandwich,False,False,False,24.2,0.0,109
2024-07-04,Dosa,False,False,False,24.2,0.0,62
2024-07-04,Biryani,False,False,False,24.2,0.0,53
2024-07-05,Samosa,False,False,False,25.4,0.0,129
2024-07-05,Chai,False,False,False,25.4,0.0,198
2024-07-05,Sandwich,False,False,False,25.4,0.0,83
2024-07-05,Dosa,False,False,False,25.4,0.0,68
2024-07-05,Biryani,False,False,False,25.4,0.0,53
2024-07-06,Samosa,True,False,False,30.5,0.0,121
2024-07-06,Chai,True,False,False,30.5,0.0,181
2024-07-06,Sandwich,True,False,False,30.5,0.0,72
2024-07-06,Dosa,True,False,False,30.5,0.0,35
2024-07-06,Biryani,True,False,False,30.5,0.0,36
2024-07-07,Samosa,True,False,False,33.0,2.5,116
2024-07-07,Chai,True,False,False,33.0,2.5,213
2024-07-07,Sandwich,True,False,False,33.0,2.5,70
2024-07-07,Dosa,True,False,False,33.0,2.5,35
2024-07-07,Biryani,True,False,False,,2.5,17
2024-07-08,Samosa,False,False,False,22.1,6.5,106
2024-07-08,Chai,False,False,False,22.1,6.5,204
2024-07-08,Sandwich,False,False,False,22.1,6.5,82
2024-07-08,Dosa,False,False,False,22.1,6.5,59
2024-07-08,Biryani,False,False,False,22.1,6.5,52
2024-07-09,Samosa,False,False,False,21.1,0.0,122
2024-07-09,Chai,False,False,False,21.1,0.0,193
2024-07-09,Sandwich,False,False,False,21.1,0.0,86
2024-07-09,Dosa,False,False,False,21.1,0.0,70
2024-07-09,Biryani,False,False,False,21.1,0.0,42
2024-07-10,Samosa,False,False,False,27.0,5.6,143
2024-07-10,Chai,False,False,False,27.0,5.6,203
2024-07-10,Sandwich,False,False,False,27.0,5.6,74
2024-07-10,Dosa,False,False,False,27.0,5.6,57
2024-07-10,Biryani,False,False,False,27.0,5.6,39
2024-07-11,Samosa,False,True,False,22.3,2.3,154
2024-07-11,Chai,False,True,False,,2.3,223
2024-07-11,Sandwich,False,True,False,22.3,2.3,123
2024-07-11,Dosa,False,True,False,22.3,2.3,93
2024-07-11,Biryani,False,True,False,22.3,2.3,74
2024-07-12,Samosa,False,False,False,33.7,1.1,147
2024-07-12,Chai,False,False,False,33.7,1.1,219
2024-07-12,Sandwich,False,False,False,33.7,1.1,92
2024-07-12,Dosa,False,False,False,33.7,1.1,71
2024-07-12,Biryani,False,False,False,33.7,1.1,53
2024-07-13,Samosa,True,False,False,29.3,4.1,119
2024-07-13,Chai,True,False,False,29.3,4.1,185
2024-07-13,Sandwich,True,False,False,29.3,4.1,56
2024-07-13,Dosa,True,False,False,29.3,4.1,55
2024-07-13,Biryani,True,False,False,29.3,4.1,4
2024-07-14,Samosa,True,False,False,27.8,5.5,79
2024-07-14,Chai,True,False,False,27.8,5.5,184
2024-07-14,Sandwich,True,False,False,27.8,5.5,52
2024-07-14,Dosa,True,False,False,27.8,5.5,33
2024-07-14,Biryani,True,False,False,27.8,5.5,13
2024-07-15,Samosa,False,False,False,30.5,10.8,135
2024-07-15,Chai,False,False,False,30.5,10.8,212
2024-07-15,Sandwich,False,False,False,30.5,10.8,76
2024-07-15,Dosa,False,False,False,30.5,10.8,55
2024-07-15,Biryani,False,False,False,30.5,10.8,58
2024-07-16,Samosa,False,False,False,40.8,0.0,131
2024-07-16,Chai,False,False,False,40.8,0.0,237
2024-07-16,Sandwich,False,False,False,40.8,0.0,108
2024-07-16,Dosa,False,False,False,40.8,0.0,64
2024-07-16,Biryani,False,False,False,40.8,0.0,48
2024-07-17,Samosa,False,False,False,24.4,8.0,114
2024-07-17,Chai,False,False,False,24.4,8.0,192
2024-07-17,Sandwich,False,False,False,24.4,8.0,87
2024-07-17,Dosa,False,False,False,24.4,8.0,55
2024-07-17,Biryani,False,False,False,24.4,8.0,54
2024-07-18,Samosa,False,False,False,16.8,7.7,129
2024-07-18,Chai,False,False,False,16.8,7.7,201
